id,cps19_age,cps19_gender,cps19_interest_gen_1
30942,50,2,4
30943,58,1,NA
30944,55,2,6
30945,22,1,10
30946,68,1,8
30947,27,1,1
30948,50,2,3
30949,71,2,9
30950,40,1,7
30951,27,2,0
30952,74,2,NA
30953,37,2,7
30954,28,1,2
30955,41,2,NA
30956,72,1,4
30957,35,2,8
30958,53,1,8
30959,42,1,3
30960,45,2,0
30961,55,1,9
30962,40,2,3
30963,31,1,10
30964,77,2,7
30965,63,1,7
30966,38,3,8
30967,62,1,8
30968,68,1,2
30969,52,2,3
30970,37,2,6
30971,52,2,4
30972,74,2,2
30973,37,1,8
30974,53,2,NA
30975,68,2,7
30976,70,1,8
30977,50,1,9
30978,79,1,8
30979,41,1,9
30980,29,2,6
30981,53,2,10
30982,28,1,10
30983,62,1,4
30984,31,2,4
30985,25,2,2
30986,46,1,9
30987,33,1,7
30988,58,2,1
30989,33,1,9
30990,19,2,1
30991,46,2,1
30992,50,1,10
30993,29,2,1
30994,38,1,8
30995,34,1,6
30996,34,1,7
30997,34,1,7
30998,24,1,7
30999,35,2,8
31000,29,2,4
31001,31,2,8
31002,24,2,8
31003,34,1,7
31004,66,2,8
31005,33,2,7
31006,53,1,7
31007,26,1,0
31008,37,2,9
31009,31,2,3
31010,64,2,8
31011,73,2,NA
31012,62,2,10
31013,22,2,10
31014,26,1,9
31015,32,2,NA
31016,74,2,8
31017,30,2,4
31018,39,2,3
31019,34,1,6
31020,60,2,7
31021,32,2,7
31022,41,2,7
31023,43,2,9
31024,30,1,4
31025,19,2,6
31026,45,2,7
31027,68,2,10
31028,52,2,8
31029,42,1,7
31030,51,1,8
31031,46,2,2
31032,34,2,10
31033,49,2,7
31034,29,1,4
31035,50,2,8
31036,65,1,7
31037,29,2,5
31038,28,2,3
31039,31,1,8
31040,35,2,4
31041,31,1,10
31042,20,2,4
31043,32,1,0
31044,73,1,7
31045,54,2,8
31046,27,2,2
31047,31,1,4
31048,30,2,3
31049,31,1,9
31050,65,2,6
31051,67,1,6
31052,32,2,8
31053,48,2,2
31054,19,2,4
31055,31,2,5
31056,50,2,7
31057,49,2,7
31058,65,2,7
31059,53,1,10
31060,37,2,10
31061,32,2,6
31062,18,1,2
31063,42,2,9
31064,21,1,3
31065,39,2,6
31066,43,1,8
31067,64,2,NA
31068,35,2,5
31069,22,2,8
31070,50,2,10
31071,34,2,NA
31072,34,2,8
31073,33,2,7
31074,29,1,7
31075,49,1,4
31076,66,2,6
31077,20,2,NA
31078,37,1,6
31079,52,1,NA
31080,30,2,2
31081,29,1,7
31082,49,2,7
31083,40,1,8
31084,27,1,6
31085,40,2,6
31086,63,1,7
31087,28,2,7
31088,32,2,3
31089,58,2,7
31090,40,2,6
31091,61,1,8
31092,54,2,8
31093,54,1,9
31094,33,2,8
31095,37,2,2
31096,32,2,7
31097,39,2,2
31098,41,1,4
31099,67,2,6
31100,45,2,8
31101,29,2,4
31102,68,2,10
31103,66,1,8
31104,25,2,2
31105,28,2,NA
31106,30,2,NA
31107,32,1,8
31108,67,1,8
31109,39,1,NA
31110,66,1,6
31111,50,1,7
31112,40,1,7
31113,37,1,8
31114,64,1,7
31115,65,1,6
31116,70,1,8
31117,58,2,7
31118,19,2,2
31119,69,1,3
31120,80,2,2
31121,57,2,9
31122,52,2,8
31123,49,2,4
31124,41,1,10
31125,68,1,8
31126,18,2,8
31127,67,1,7
31128,55,1,3
31129,57,1,7
31130,27,2,6
31131,29,2,7
31132,32,2,4
31133,43,2,4
31134,57,1,4
31135,55,2,7
31136,29,2,2
31137,72,1,5
31138,43,1,9
31139,59,1,8
31140,28,1,9
31141,33,2,7
31142,50,1,6
31143,64,2,6
31144,39,1,6
31145,51,2,2
31146,30,2,7
31147,57,2,5
31148,66,1,6
31149,73,1,9
31150,57,1,4
31151,45,1,10
31152,77,1,10
31153,22,1,3
31154,62,2,10
31155,49,1,10
31156,31,2,3
31157,69,2,7
31158,63,2,7
31159,71,1,9
31160,71,1,10
31161,47,1,6
31162,34,2,3
31163,43,2,2
31164,22,1,5
31165,24,3,3
31166,31,2,8
31167,52,2,7
31168,31,2,0
31169,55,2,8
31170,32,2,2
31171,46,2,7
31172,29,2,5
31173,59,2,6
31174,47,2,4
31175,28,2,4
31176,30,1,8
31177,31,1,8
31178,65,1,9
31179,48,1,5
31180,34,1,9
31181,52,1,5
31182,31,2,10
31183,55,2,1
31184,62,2,7
31185,29,2,8
31186,55,2,8
31187,72,1,5
31188,27,2,2
31189,52,1,6
31190,70,1,8
31191,60,1,8
31192,64,2,9
31193,55,2,0
31194,61,2,7
31195,40,1,4
31196,59,2,5
31197,37,2,9
31198,32,2,6
31199,60,2,NA
31200,75,1,8
31201,78,2,7
31202,21,2,7
31203,62,1,7
31204,19,1,7
31205,46,2,6
31206,27,2,7
31207,37,2,8
31208,62,2,NA
31209,55,2,5
31210,27,2,5
31211,29,2,3
31212,68,1,8
31213,34,1,10
31214,62,1,7
31215,40,2,7
31216,26,2,8
31217,31,2,3
31218,33,2,7
31219,22,1,6
31220,32,1,8
31221,33,1,8
31222,70,2,10
31223,62,1,5
31224,19,2,4
31225,33,2,6
31226,21,2,5
31227,31,2,3
31228,44,1,4
31229,18,2,9
31230,24,1,0
31231,37,2,7
31232,21,2,7
31233,29,2,6
31234,44,2,1
31235,21,1,6
31236,62,1,5
31237,72,1,5
31238,69,2,NA
31239,41,2,1
31240,71,1,NA
31241,66,1,8
31242,70,1,7
31243,44,1,1
31244,30,2,3
31245,49,1,6
31246,20,2,8
31247,80,2,8
31248,62,1,7
31249,40,2,10
31250,67,2,7
31251,63,1,NA
31252,32,1,9
31253,33,2,8
31254,30,1,6
31255,64,2,8
31256,53,1,6
31257,32,2,0
31258,61,2,9
31259,64,1,5
31260,31,2,7
31261,59,2,8
31262,34,1,8
31263,74,1,NA
31264,65,2,8
31265,34,1,7
31266,68,2,8
31267,73,2,8
31268,39,2,7
31269,47,2,8
31270,29,1,10
31271,43,2,7
31272,43,2,3
31273,60,1,8
31274,30,1,7
31275,50,2,7
31276,48,2,8
31277,30,2,8
31278,35,2,0
31279,33,2,7
31280,57,1,NA
31281,67,1,NA
31282,40,2,3
31283,51,1,7
31284,62,1,3
31285,67,1,4
31286,32,2,NA
31287,31,2,4
31288,60,2,2
31289,27,2,8
31290,69,1,9
31291,51,1,NA
31292,27,2,NA
31293,60,1,6
31294,27,2,5
31295,34,3,NA
31296,27,1,7
31297,26,1,5
31298,76,2,9
31299,63,2,7
31300,30,1,10
31301,34,1,10
31302,70,1,9
31303,70,1,10
31304,32,1,NA
31305,28,1,7
31306,36,2,7
31307,68,1,4
31308,38,2,3
31309,33,1,3
31310,22,1,7
31311,67,1,10
31312,77,1,10
31313,69,2,4
31314,46,2,NA
31315,45,1,3
31316,27,1,4
31317,40,1,6
31318,27,1,6
31319,65,2,8
31320,39,1,8
31321,56,2,3
31322,28,1,7
31323,34,1,3
31324,23,2,8
31325,29,1,9
31326,56,2,6
31327,34,1,6
31328,25,2,8
31329,53,2,3
31330,56,1,NA
31331,23,1,6
31332,33,1,NA
31333,64,1,NA
31334,57,1,7
31335,63,1,9
31336,32,1,10
31337,61,1,6
31338,36,2,3
31339,48,1,5
31340,71,1,8
31341,63,1,7
31342,44,2,2
31343,70,1,7
31344,48,2,3
31345,62,2,7
31346,24,1,8
31347,33,1,8
31348,61,1,8
31349,58,1,8
31350,65,2,8
31351,23,1,7
31352,59,1,9
31353,57,2,6
31354,49,1,3
31355,73,1,4
31356,63,2,NA
31357,25,1,7
31358,30,2,6
31359,40,1,8
31360,54,2,2
31361,66,2,9
31362,49,2,1
31363,46,2,8
31364,45,2,7
31365,32,1,8
31366,25,1,8
31367,48,2,7
31368,58,1,6
31369,24,1,8
31370,52,2,NA
31371,34,1,8
31372,34,2,8
31373,40,2,4
31374,76,1,8
31375,61,1,7
31376,35,1,10
31377,33,1,8
31378,34,1,10
31379,69,1,10
31380,65,2,NA
31381,26,2,4
31382,34,2,3
31383,71,1,9
31384,32,1,10
31385,29,2,3
31386,34,2,7
31387,28,2,6
31388,26,1,9
31389,32,2,NA
31390,34,2,NA
31391,54,1,10
31392,30,1,8
31393,33,2,8
31394,58,1,9
31395,30,2,7
31396,70,2,NA
31397,30,2,7
31398,61,1,10
31399,49,2,4
31400,53,1,8
31401,55,2,9
31402,57,2,3
31403,76,1,8
31404,31,2,9
31405,78,2,7
31406,31,2,6
31407,42,2,3
31408,65,1,9
31409,30,1,9
31410,65,1,10
31411,23,2,6
31412,66,1,7
31413,57,1,7
31414,62,2,3
31415,32,2,1
31416,69,1,5
31417,39,2,6
31418,56,2,2
31419,28,2,4
31420,34,1,8
31421,68,1,3
31422,29,2,7
31423,49,1,7
31424,32,2,NA
31425,67,2,9
31426,59,2,NA
31427,46,2,6
31428,82,1,8
31429,25,1,8
31430,31,1,10
31431,35,1,0
31432,71,1,7
31433,69,1,7
31434,25,2,2
31435,57,2,7
31436,31,1,6
31437,26,1,9
31438,35,2,1
31439,62,1,5
31440,24,1,10
31441,45,2,NA
31442,60,2,7
31443,64,1,8
31444,44,1,7
31445,52,1,10
31446,42,2,2
31447,29,1,8
31448,29,1,9
31449,25,2,5
31450,60,1,6
31451,71,2,8
31452,52,2,2
31453,31,1,4
31454,30,2,3
31455,59,2,7
31456,34,1,10
31457,75,1,6
31458,28,2,2
31459,66,1,NA
31460,25,2,7
31461,25,1,8
31462,79,1,6
31463,19,2,7
31464,32,1,0
31465,67,1,8
31466,36,2,10
31467,34,2,2
31468,35,1,9
31469,51,1,9
31470,64,1,NA
31471,31,2,5
31472,26,2,3
31473,68,1,7
31474,42,1,8
31475,24,3,3
31476,63,1,10
31477,55,2,7
31478,59,2,7
31479,73,2,3
31480,31,1,4
31481,48,1,9
31482,28,2,7
31483,47,1,7
31484,37,2,2
31485,49,1,8
31486,59,1,10
31487,53,2,7
31488,30,1,8
31489,30,2,2
31490,29,2,NA
31491,21,2,7
31492,26,2,9
31493,65,2,7
31494,45,2,4
31495,19,1,8
31496,59,1,8
31497,66,1,7
31498,53,2,NA
31499,48,1,8
31500,57,2,8
31501,31,2,1
31502,42,1,4
31503,19,1,6
31504,57,1,10
31505,36,1,10
31506,23,2,7
31507,51,1,8
31508,27,2,7
31509,39,2,7
31510,34,1,NA
31511,60,2,2
31512,33,2,1
31513,41,2,6
31514,50,2,4
31515,47,2,NA
31516,39,1,7
31517,34,1,6
31518,81,1,8
31519,61,2,7
31520,48,2,3
31521,26,2,3
31522,49,1,NA
31523,61,1,7
31524,69,1,NA
31525,68,1,5
31526,62,2,10
31527,31,1,9
31528,63,2,8
31529,34,1,8
31530,54,1,7
31531,71,1,8
31532,64,2,NA
31533,69,2,7
31534,44,2,NA
31535,40,1,4
31536,66,1,7
31537,32,2,7
31538,34,1,9
31539,29,2,4
31540,34,3,5
31541,66,2,7
31542,42,2,3
31543,49,2,4
31544,26,1,7
31545,33,2,0
31546,26,1,5
31547,36,2,7
31548,37,2,6
31549,36,1,10
31550,38,1,NA
31551,62,1,7
31552,56,2,7
31553,45,2,6
31554,55,2,7
31555,28,1,9
31556,69,2,7
31557,24,2,4
31558,62,1,8
31559,44,1,2
31560,30,1,10
31561,72,1,10
31562,50,2,NA
31563,35,2,NA
31564,28,2,8
31565,58,2,0
31566,54,1,6
31567,34,1,6
31568,51,2,7
31569,53,2,7
31570,47,1,9
31571,64,1,NA
31572,25,2,6
31573,52,2,NA
31574,52,2,3
31575,20,2,9
31576,22,2,3
31577,44,2,7
31578,32,2,8
31579,60,2,9
31580,49,2,8
31581,55,1,7
31582,34,1,9
31583,66,1,9
31584,23,1,9
31585,33,1,9
31586,35,1,10
31587,65,2,9
31588,38,1,8
31589,20,2,2
31590,31,1,8
31591,19,2,2
31592,60,2,5
31593,71,2,7
31594,29,2,7
31595,59,2,8
31596,73,2,10
31597,64,1,9
31598,30,2,2
31599,66,2,NA
31600,60,2,8
31601,54,1,8
31602,62,1,7
31603,63,2,7
31604,34,1,10
31605,39,2,7
31606,34,1,3
31607,23,1,7
31608,46,2,3
31609,48,2,10
31610,71,1,7
31611,61,2,7
31612,39,2,8
31613,21,1,10
31614,32,1,2
31615,56,2,0
31616,33,2,9
31617,66,1,6
31618,41,1,5
31619,53,2,1
31620,68,1,8
31621,65,1,8
31622,45,2,3
31623,37,2,4
31624,68,1,9
31625,31,1,6
31626,57,2,7
31627,50,2,NA
31628,51,2,3
31629,56,2,7
31630,57,1,3
31631,65,1,10
31632,44,1,3
31633,79,1,8
31634,63,1,9
31635,29,2,4
31636,61,1,7
31637,34,1,7
31638,19,1,6
31639,23,2,0
31640,64,1,8
31641,55,2,9
31642,48,2,5
31643,31,1,10
31644,43,2,8
31645,29,2,8
31646,41,2,NA
31647,64,1,5
31648,77,1,10
31649,56,1,8
31650,36,2,2
31651,25,2,5
31652,20,2,NA
31653,65,2,NA
31654,65,1,1
31655,65,2,7
31656,33,1,7
31657,30,2,6
31658,47,1,8
31659,25,2,7
31660,60,1,10
31661,73,1,8
31662,71,1,8
31663,20,1,7
31664,60,2,9
31665,39,2,4
31666,61,1,10
31667,62,1,10
31668,60,1,9
31669,29,2,1
31670,24,2,3
31671,22,1,3
31672,25,2,7
31673,47,2,7
31674,54,1,NA
31675,25,3,4
31676,29,2,NA
31677,59,2,7
31678,61,2,6
31679,37,1,0
31680,19,2,10
31681,70,1,9
31682,30,2,0
31683,54,2,NA
31684,64,1,7
31685,37,1,7
31686,44,1,9
31687,18,2,5
31688,65,1,8
31689,62,2,NA
31690,69,2,8
31691,29,1,7
31692,68,2,9
31693,46,2,NA
31694,20,2,7
31695,21,2,NA
31696,21,3,1
31697,58,2,NA
31698,24,1,8
31699,38,1,7
31700,60,2,6
31701,65,2,6
31702,34,1,8
31703,27,1,7
31704,43,2,8
31705,58,2,4
31706,29,1,1
31707,52,1,2
31708,37,1,6
31709,43,2,4
31710,68,2,NA
31711,54,2,3
31712,49,2,8
31713,21,2,NA
31714,78,1,5
31715,77,1,8
31716,53,1,9
31717,69,2,9
31718,20,2,2
31719,36,2,4
31720,52,1,8
31721,58,2,8
31722,46,1,1
31723,29,2,7
31724,24,2,6
31725,35,2,8
31726,69,2,8
31727,50,1,7
31728,29,2,5
31729,48,1,10
31730,58,1,10
31731,68,2,2
31732,34,2,6
31733,33,1,8
31734,58,2,7
31735,23,2,10
31736,55,2,7
31737,30,1,8
31738,73,2,7
31739,72,2,9
31740,42,1,5
31741,57,1,8
31742,35,2,6
31743,72,1,8
31744,22,2,10
31745,32,1,2
31746,55,1,1
31747,63,2,1
31748,56,2,2
31749,63,1,8
31750,20,2,5
31751,33,1,5
31752,62,2,NA
31753,58,2,7
31754,25,1,7
31755,32,2,8
31756,66,2,7
31757,25,1,4
31758,22,2,6
31759,25,2,5
31760,73,1,5
31761,27,1,NA
31762,58,2,NA
31763,38,1,7
31764,59,1,8
31765,21,2,10
31766,68,1,7
31767,34,2,7
31768,42,1,8
31769,73,2,8
31770,18,2,7
31771,64,1,6
31772,61,1,8
31773,45,2,7
31774,53,1,6
31775,38,2,9
31776,53,2,5
31777,72,1,9
31778,73,1,7
31779,74,2,4
31780,42,2,2
31781,79,2,8
31782,34,2,3
31783,31,2,5
31784,47,1,7
31785,38,1,6
31786,60,1,8
31787,21,2,7
31788,74,2,6
31789,35,1,6
31790,36,1,9
31791,29,2,3
31792,71,2,8
31793,18,1,8
31794,66,1,7
31795,42,2,5
31796,47,1,9
31797,64,1,4
31798,40,1,7
31799,33,2,6
31800,38,2,3
31801,40,2,2
31802,53,1,8
31803,97,1,8
31804,42,2,8
31805,54,1,3
31806,64,1,7
31807,41,1,8
31808,25,2,6
31809,25,2,0
31810,18,2,NA
31811,41,1,6
31812,42,2,6
31813,28,2,3
31814,36,1,9
31815,42,2,2
31816,39,1,7
31817,54,2,4
31818,29,2,3
31819,26,1,4
31820,37,1,9
31821,18,1,7
31822,66,1,5
31823,76,1,8
31824,74,2,9
31825,40,1,8
31826,48,2,8
31827,26,2,7
31828,76,2,9
31829,56,1,8
31830,23,1,7
31831,49,1,9
31832,34,1,10
31833,74,1,5
31834,37,2,7
31835,28,2,6
31836,25,2,NA
31837,27,3,10
31838,59,1,6
31839,41,1,7
31840,40,2,2
31841,32,1,8
31842,68,1,9
31843,39,2,2
31844,42,2,6
31845,58,1,10
31846,38,2,1
31847,37,1,8
31848,41,2,1
31849,42,2,6
31850,30,1,10
31851,65,2,2
31852,36,2,7
31853,55,1,4
31854,42,1,7
31855,31,2,1
31856,50,2,10
31857,41,2,7
31858,62,1,8
31859,66,1,NA
31860,21,2,4
31861,27,1,6
31862,59,1,7
31863,50,2,7
31864,64,1,9
31865,62,2,7
31866,37,2,7
31867,36,2,4
31868,67,1,9
31869,67,2,10
31870,64,1,9
31871,18,3,10
31872,42,2,8
31873,63,1,NA
31874,35,1,8
31875,49,2,8
31876,66,1,9
31877,39,1,8
31878,50,1,7
31879,69,1,9
31880,77,1,8
31881,34,1,3
31882,66,1,4
31883,33,2,0
31884,19,2,2
31885,71,1,10
31886,70,2,5
31887,61,1,3
31888,50,1,0
31889,20,1,8
31890,25,1,8
31891,84,1,9
31892,32,2,6
31893,87,2,8
31894,35,1,8
31895,49,2,4
31896,60,2,10
31897,58,2,7
31898,25,2,9
31899,32,1,3
31900,35,1,8
31901,25,2,10
31902,52,2,5
31903,52,2,5
31904,29,1,3
31905,54,1,9
31906,29,2,10
31907,65,2,NA
31908,56,1,NA
31909,34,2,6
31910,29,2,6
31911,32,1,7
31912,33,2,9
31913,30,1,NA
31914,66,1,9
31915,35,2,4
31916,36,1,9
31917,42,1,7
31918,80,1,8
31919,28,1,7
31920,25,2,8
31921,56,2,3
31922,67,2,9
31923,28,2,7
31924,55,2,6
31925,48,1,7
31926,22,2,7
31927,64,1,NA
31928,41,2,3
31929,25,2,4
31930,57,2,NA
31931,66,2,6
31932,22,2,7
31933,59,2,9
31934,54,1,1
31935,34,2,5
31936,54,2,4
31937,19,2,2
31938,59,1,3
31939,63,2,7
31940,26,1,7
31941,37,2,NA
31942,28,2,7
31943,33,2,8
31944,53,2,NA
31945,30,1,8
31946,27,1,6
31947,56,1,10
31948,55,1,NA
31949,66,1,10
31950,49,1,7
31951,24,2,5
31952,55,2,7
31953,52,2,5
31954,53,1,9
31955,48,2,6
31956,34,1,8
31957,21,2,7
31958,66,2,8
31959,55,1,6
31960,33,2,6
31961,67,2,9
31962,59,1,8
31963,59,2,5
31964,65,1,7
31965,32,1,7
31966,58,2,8
31967,25,1,9
31968,28,2,6
31969,25,1,9
31970,58,1,2
31971,65,2,8
31972,57,1,9
31973,29,2,7
31974,29,2,6
31975,42,2,7
31976,27,2,7
31977,50,2,1
31978,59,2,6
31979,29,2,7
31980,20,2,5
31981,31,1,7
31982,75,1,8
31983,56,2,5
31984,46,2,2
31985,77,2,3
31986,90,2,8
31987,57,2,7
31988,28,2,8
31989,35,2,1
31990,44,2,6
31991,47,2,7
31992,18,2,5
31993,30,1,9
31994,35,2,8
31995,56,2,2
31996,79,2,8
31997,35,2,6
31998,44,1,8
31999,29,2,7
32000,45,1,9
32001,63,2,8
32002,46,2,2
32003,30,2,6
32004,54,2,9
32005,31,2,5
32006,39,1,2
32007,49,2,7
32008,33,2,6
32009,38,2,7
32010,26,2,7
32011,25,1,7
32012,32,2,6
32013,31,2,4
32014,56,1,8
32015,46,1,7
32016,33,1,9
32017,62,2,5
32018,61,2,7
32019,38,1,8
32020,22,2,6
32021,49,1,4
32022,66,2,NA
32023,44,2,3
32024,22,2,7
32025,51,1,7
32026,22,2,4
32027,33,2,3
32028,40,2,8
32029,38,2,8
32030,28,1,7
32031,35,2,NA
32032,22,2,9
32033,52,1,7
32034,35,2,2
32035,51,1,7
32036,24,2,7
32037,35,2,4
32038,33,2,0
32039,36,2,7
32040,23,2,2
32041,31,2,7
32042,42,1,2
32043,64,2,8
32044,64,2,8
32045,18,2,6
32046,45,1,7
32047,33,1,NA
32048,43,1,7
32049,23,2,7
32050,51,1,7
32051,33,2,6
32052,41,2,10
32053,27,1,8
32054,30,1,9
32055,48,2,6
32056,30,2,1
32057,34,2,2
32058,64,1,10
32059,64,2,NA
32060,58,2,6
32061,73,1,10
32062,74,1,8
32063,19,2,NA
32064,42,2,4
32065,37,2,5
32066,72,2,9
32067,30,1,7
32068,39,2,8
32069,39,1,NA
32070,61,2,7
32071,36,2,NA
32072,64,2,7
32073,28,1,3
32074,53,2,8
32075,41,2,6
32076,25,2,3
32077,37,1,4
32078,33,1,8
32079,45,1,7
32080,29,2,5
32081,67,1,8
32082,19,1,8
32083,49,1,10
32084,45,2,7
32085,67,1,10
32086,68,2,8
32087,63,2,5
32088,73,2,8
32089,29,2,8
32090,27,2,6
32091,32,2,3
32092,50,1,7
32093,43,2,1
32094,65,2,8
32095,30,1,10
32096,26,2,4
32097,27,2,9
32098,46,2,NA
32099,55,1,7
32100,30,2,9
32101,47,2,7
32102,61,2,10
32103,27,2,4
32104,24,2,NA
32105,50,1,3
32106,43,2,4
32107,49,1,9
32108,25,2,8
32109,25,2,7
32110,28,2,8
32111,26,2,6
32112,18,2,5
32113,48,2,8
32114,38,2,9
32115,36,2,8
32116,52,2,7
32117,33,2,NA
32118,82,2,2
32119,50,2,8
32120,48,2,7
32121,62,2,7
32122,26,2,6
32123,47,2,4
32124,77,2,9
32125,57,1,8
32126,78,2,7
32127,44,1,6
32128,18,1,NA
32129,33,2,2
32130,32,1,8
32131,44,2,8
32132,52,2,8
32133,31,2,7
32134,30,1,10
32135,30,2,2
32136,60,1,9
32137,65,2,0
32138,32,2,5
32139,18,1,6
32140,81,1,10
32141,21,2,8
32142,41,2,9
32143,37,1,8
32144,63,1,7
32145,35,2,3
32146,33,2,3
32147,81,1,NA
32148,31,1,7
32149,28,2,NA
32150,19,2,1
32151,59,1,9
32152,18,1,2
32153,45,2,6
32154,18,2,7
32155,25,2,5
32156,20,2,3
32157,54,2,7
32158,62,2,2
32159,23,2,NA
32160,26,1,4
32161,29,2,4
32162,32,2,0
32163,19,1,6
32164,19,1,8
32165,19,1,3
32166,68,1,10
32167,26,2,6
32168,36,3,7
32169,20,2,8
32170,54,1,4
32171,35,2,10
32172,21,2,5
32173,67,1,9
32174,47,2,3
32175,31,1,3
32176,21,1,8
32177,76,2,5
32178,33,2,5
32179,41,2,8
32180,33,1,6
32181,52,2,10
32182,70,3,7
32183,51,2,3
32184,26,2,7
32185,38,2,4
32186,50,2,5
32187,42,2,0
32188,65,1,6
32189,38,2,7
32190,35,2,10
32191,30,1,9
32192,22,2,7
32193,33,2,8
32194,29,2,8
32195,23,2,6
32196,34,1,8
32197,53,1,9
32198,38,2,7
32199,69,1,8
32200,58,2,8
32201,35,2,7
32202,27,2,6
32203,32,2,7
32204,42,2,NA
32205,56,2,7
32206,79,1,8
32207,75,1,10
32208,45,2,7
32209,19,2,8
32210,54,1,7
32211,58,2,2
32212,37,1,2
32213,29,2,7
32214,60,2,4
32215,75,1,8
32216,45,2,6
32217,59,1,9
32218,76,2,8
32219,62,1,2
32220,53,2,5
32221,38,1,10
32222,40,2,8
32223,56,1,4
32224,36,2,8
32225,58,2,9
32226,69,2,7
32227,27,1,10
32228,32,2,7
32229,57,2,1
32230,61,2,7
32231,23,1,6
32232,71,1,8
32233,28,1,7
32234,42,2,4
32235,37,1,NA
32236,33,1,6
32237,52,2,9
32238,54,2,7
32239,56,2,7
32240,53,1,8
32241,23,1,1
32242,44,1,10
32243,42,1,NA
32244,36,2,8
32245,35,1,6
32246,33,2,9
32247,61,2,9
32248,23,2,10
32249,41,1,4
32250,70,2,NA
32251,53,2,7
32252,71,1,NA
32253,60,2,7
32254,53,1,6
32255,45,2,9
32256,62,1,4
32257,41,2,7
32258,65,2,7
32259,77,2,4
32260,81,2,10
32261,27,1,0
32262,36,2,0
32263,22,1,3
32264,23,2,8
32265,70,1,NA
32266,61,1,NA
32267,26,2,3
32268,29,1,10
32269,55,2,3
32270,51,1,3
32271,57,2,9
32272,46,2,NA
32273,30,1,7
32274,20,2,4
32275,58,1,10
32276,69,2,9
32277,32,1,5
32278,56,2,4
32279,64,1,4
32280,25,1,10
32281,26,2,NA
32282,64,2,10
32283,58,2,8
32284,52,2,4
32285,23,2,0
32286,99,2,4
32287,32,2,4
32288,64,2,6
32289,28,2,7
32290,21,2,6
32291,60,2,6
32292,30,2,4
32293,30,2,6
32294,74,1,8
32295,51,1,10
32296,52,1,7
32297,64,2,4
32298,58,1,7
32299,71,2,10
32300,62,1,10
32301,58,3,9
32302,65,2,6
32303,36,1,3
32304,68,2,10
32305,35,2,8
32306,27,2,5
32307,36,2,2
32308,53,1,7
32309,40,2,8
32310,35,1,6
32311,62,2,9
32312,47,2,NA
32313,55,2,8
32314,18,1,10
32315,28,1,10
32316,23,2,6
32317,30,2,10
32318,66,2,NA
32319,64,2,3
32320,69,2,8
32321,18,2,6
32322,60,2,NA
32323,47,1,3
32324,34,1,10
32325,38,1,8
32326,33,2,7
32327,73,2,8
32328,53,2,NA
32329,32,1,8
32330,38,2,7
32331,44,2,2
32332,42,2,5
32333,80,1,10
32334,44,2,5
32335,38,2,7
32336,45,1,8
32337,32,2,10
32338,26,2,8
32339,47,2,1
32340,64,2,8
32341,66,2,5
32342,30,2,6
32343,35,1,6
32344,29,2,4
32345,71,2,6
32346,63,2,9
32347,40,2,3
32348,29,2,NA
32349,45,2,8
32350,22,1,7
32351,51,2,8
32352,61,1,10
32353,72,1,8
32354,48,1,8
32355,50,1,4
32356,27,2,4
32357,20,2,7
32358,34,2,9
32359,34,2,4
32360,27,2,6
32361,36,2,9
32362,34,2,6
32363,32,1,7
32364,55,2,6
32365,41,2,4
32366,43,2,8
32367,39,2,8
32368,59,2,6
32369,34,2,7
32370,42,1,NA
32371,45,2,5
32372,37,2,6
32373,27,2,3
32374,59,1,9
32375,33,1,9
32376,62,2,7
32377,59,1,7
32378,52,1,9
32379,53,1,1
32380,23,2,6
32381,59,1,4
32382,42,1,6
32383,38,2,6
32384,31,1,8
32385,54,1,10
32386,38,2,7
32387,31,1,6
32388,37,1,7
32389,37,1,8
32390,76,1,8
32391,25,1,7
32392,70,1,7
32393,56,2,8
32394,29,2,6
32395,48,1,7
32396,27,2,6
32397,42,2,1
32398,32,1,6
32399,49,2,6
32400,26,2,10
32401,35,2,3
32402,33,1,7
32403,36,1,7
32404,34,2,5
32405,68,2,10
32406,61,2,9
32407,39,1,5
32408,39,1,9
32409,58,2,6
32410,58,1,7
32411,39,1,8
32412,18,1,7
32413,34,1,9
32414,64,1,7
32415,44,2,7
32416,27,1,7
32417,43,1,3
32418,29,2,9
32419,31,1,10
32420,28,2,5
32421,66,1,10
32422,35,2,7
32423,22,2,2
32424,36,1,8
32425,56,2,1
32426,33,2,8
32427,55,1,9
32428,30,2,3
32429,44,2,3
32430,42,2,7
32431,48,2,8
32432,42,1,8
32433,24,2,7
32434,48,2,0
32435,55,2,7
32436,56,1,6
32437,38,2,7
32438,36,2,6
32439,48,1,3
32440,65,2,9
32441,49,1,6
32442,53,2,8
32443,36,2,9
32444,34,2,10
32445,20,2,NA
32446,39,1,9
32447,43,1,8
32448,72,2,10
32449,30,2,2
32450,43,2,5
32451,62,2,6
32452,42,2,2
32453,44,2,7
32454,65,1,8
32455,35,2,6
32456,61,1,8
32457,68,3,8
32458,28,1,3
32459,64,1,4
32460,53,1,6
32461,63,1,9
32462,32,2,7
32463,33,2,10
32464,66,1,6
32465,50,2,8
32466,42,2,9
32467,58,2,10
32468,36,2,8
32469,60,1,10
32470,23,1,8
32471,69,2,10
32472,43,1,6
32473,53,2,9
32474,50,1,2
32475,69,1,6
32476,52,1,6
32477,49,2,7
32478,36,1,8
32479,72,1,9
32480,65,1,8
32481,56,2,10
